"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0547370754945245,1,790,28.9632911392405,"GO:0016818 hydrolase activity acting on acid anhydrides in phosphorus-containing anhydrides "," http://amigo.geneontology.org/amigo/term/GO:0016818","ENSG00000080824"
0.0547370754945245,1,724,31.603591160221,"GO:0017111 nucleoside-triphosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0017111","ENSG00000080824"
0.0547370754945245,1,739,30.9621109607578,"GO:0019901 protein kinase binding "," http://amigo.geneontology.org/amigo/term/GO:0019901","ENSG00000080824"
0.0547370754945245,1,748,30.5895721925134,"GO:0019904 protein domain specific binding "," http://amigo.geneontology.org/amigo/term/GO:0019904","ENSG00000080824"
0.0547370754945245,1,755,30.3059602649007,"GO:0042803 protein homodimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0042803","ENSG00000080824"
0.0557334948314364,1,824,27.7682038834951,"GO:0019900 kinase binding "," http://amigo.geneontology.org/amigo/term/GO:0019900","ENSG00000080824"
0.0695661984199341,1,1053,21.7293447293447,"GO:0008092 cytoskeletal protein binding "," http://amigo.geneontology.org/amigo/term/GO:0008092","ENSG00000080824"
0.0746997310193848,1,1157,19.7761452031115,"GO:0046983 protein dimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0046983","ENSG00000080824"
0.0870542759883261,1,1379,16.5924583031182,"GO:0030234 enzyme regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0030234","ENSG00000080824"
0.0912138987540452,1,1477,15.4915368991198,"GO:0044877 protein-containing complex binding "," http://amigo.geneontology.org/amigo/term/GO:0044877","ENSG00000080824"
0.0989161312879694,1,1728,13.2413194444444,"GO:0005102 signaling receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0005102","ENSG00000080824"
0.0989161312879694,1,1662,13.7671480144404,"GO:0005524 ATP binding "," http://amigo.geneontology.org/amigo/term/GO:0005524","ENSG00000080824"
0.0989161312879694,1,1741,13.1424468696152,"GO:0030554 adenyl nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0030554","ENSG00000080824"
0.0989161312879694,1,1729,13.2336610757663,"GO:0032559 adenyl ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032559","ENSG00000080824"
0.103159484151162,1,1852,12.3547516198704,"GO:0003723 RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003723","ENSG00000080824"
0.109654298326123,1,2120,10.7929245283019,"GO:0017076 purine nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0017076","ENSG00000080824"
0.109654298326123,1,2123,10.777673104098,"GO:0032553 ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032553","ENSG00000080824"
0.109654298326123,1,2106,10.8646723646724,"GO:0032555 purine ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032555","ENSG00000080824"
0.109654298326123,1,2034,11.2492625368732,"GO:0035639 purine ribonucleoside triphosphate binding "," http://amigo.geneontology.org/amigo/term/GO:0035639","ENSG00000080824"
0.110384785879738,1,2176,10.5151654411765,"GO:0098772 molecular function regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0098772","ENSG00000080824"
0.111488348948065,1,2237,10.228430934287,"GO:0019899 enzyme binding "," http://amigo.geneontology.org/amigo/term/GO:0019899","ENSG00000080824"
0.112779161749924,1,2381,9.60982780344393,"GO:0000166 nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0000166","ENSG00000080824"
0.112779161749924,1,2342,9.76985482493595,"GO:0042802 identical protein binding "," http://amigo.geneontology.org/amigo/term/GO:0042802","ENSG00000080824"
0.112779161749924,1,2382,9.60579345088161,"GO:1901265 nucleoside phosphate binding "," http://amigo.geneontology.org/amigo/term/GO:1901265","ENSG00000080824"
0.116658463138934,1,2505,9.13413173652695,"GO:0097367 carbohydrate derivative binding "," http://amigo.geneontology.org/amigo/term/GO:0097367","ENSG00000080824"
0.119448242563491,1,2649,8.63759909399774,"GO:0016787 hydrolase activity "," http://amigo.geneontology.org/amigo/term/GO:0016787","ENSG00000080824"
0.119448242563491,1,2630,8.7,"GO:0043168 anion binding "," http://amigo.geneontology.org/amigo/term/GO:0043168","ENSG00000080824"
0.121754266640444,1,2743,8.34159679183376,"GO:0036094 small molecule binding "," http://amigo.geneontology.org/amigo/term/GO:0036094","ENSG00000080824"
0.192299287618548,1,4400,5.20022727272727,"GO:0003676 nucleic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0003676","ENSG00000080824"
